label,text
sadness,"She crammed more living into her 30 years than most people experience in two lifetimes , according to her heartbroken parents Ken and Diana . "
sadness,The kids will be heartbroken . 
sadness,And yesterday his heartbroken wife Jane slammed police for failing to find him after she raised the alarm 48 hours earlier . 
sadness,"Yesterday the heartbroken teenager , who was on the verge of trials with the Royal Ballet , said : ` In just one second , my life has been wrecked . "
sadness,THE heartbroken mother of transplant donor Paula Moss is leaving England to work as a missionary . 
sadness,"Only afterwards , when Tommy disappeared and Maudie seemed so heartbroken , then I began to wonder . "
sadness,"Sitting in front of the looking glass , making up her face , she hoped that Anthony was all right and not quite as heartbroken as Julia seemed to think he was . "
sadness,"Although I have has a lot of support , I feel heartbroken about Henri 's future . "
sadness,"` The popular story is that he was so heartbroken he ran off to join a religious order , and has since been ordained . "" "
sadness,"Scorning the establishment , they left homes and heartbroken parents . "
sadness,"` I thought they must have had a quarrel , "" Brand said , and I had the impression he was n't heartbroken about it . "" "
sadness,"His heartbroken mum , Colette , said : ` Paul is so upset . "
sadness,Surely someone somewhere knows who killed Ann Heron and that person could ease the pain for her heartbroken family . 
sadness,She looked into his eyes and saw terrible pain and inconsolable grief . 
sadness,The boy was broken-hearted and inconsolable . 
sadness,"The women wait anxiously and when the boat returns one of its crew has been lost , causing inconsolable grief to his young wife . "
sadness,"William was inconsolable and , unable to settle at home , continued to travel extensively . "
sadness,"Liza , for her part , had still seemed inconsolable when she first arrived back at her unit on the edge of Salisbury Plain . "
sadness,There are periods when we feel totally inconsolable . 
sadness,"It can be the focus of inconsolable grief ; it inspires poetry and literature , symphonies and songs . "
sadness,"In the event , Maman was inconsolable . "
sadness,He was inconsolable when he found what she 'd done . 
sadness,Yussuf had been quite inconsolable . 
sadness,He was not inconsolable . 
sadness,"Vincent agreed , too low-spirited to put up any resistance . "
sadness,She sounded a little low-spirited . 
sadness,Sven Hjerson 's lugubrious face lit up in a brief smile . 
sadness,"I kept trying to get back to Changez 's lugubrious face , which reclined morosely in his good hand as the guests filled the air around him with cultivated noises . "
sadness,"The lugubrious publican had seen it as his job to repel strangers and had employed to that end an impressive armoury of taciturnity , malevolent glances , warm beer and poor service . "
sadness,"He was a plodding lugubrious fellow , and we were delighted with his Wodehousian name . "
sadness,"Bert , a lanky , lugubrious individual , declined . "
sadness,"He looked up , his lugubrious face pale , and Athelstan saw it was tear-stained . "
sadness,He became even more lugubrious . 
sadness,"Bathsheba was watching his expression closely , and she had never been more miserable . "
sadness,"` If you do n't help me , I shall make you more miserable than you have ever been in your life . "
sadness,"There I lay , half-roasted on one side , freezing on the other , in a sort of trance , more abjectly miserable than I can tell . "
sadness,"On one of our visits we found a representative of the Occidental Oil Company stranded there , looking most miserable and bedraggled in the morass of mud and pouring rain . "
sadness,"Neither of us could wait to get the round over , we were so cold and miserable . "
sadness,"` I used to be sad and pathetic , but I 'm not so miserable any more . "
sadness,He was so miserable . 
sadness,Of course I like them ; if I did n't I 'd be utterly miserable . 
sadness,"Accordingly , I wrote to my parents and , having pretended for years that I was relatively happy at school , I now confessed that I was utterly miserable , and begged them to take me away . "
sadness,They were on the top floor of an old house and he was very cold and very miserable . 
sadness,I 'm very miserable . 
sadness,"As he nodded she went on , ` I 'd had a bit of a knock in -- in a relationship with a man in London , and I was very miserable over Elise 's death . "
sadness,"And when I first got an inkling the little was far worse than none , and I became melancholy and miserable . "
sadness,Every day they became more miserable . 
sadness,"As Joe and Biddy became a little more cheerful , discussing my possible plans for the future , I became more miserable . "
